Jour,Phrase,Position,Score
14,"Le consommateur responsable idéal irait lire attentivement tous ses contrats, toutes les conditions d'utilisation des plateformes, logiciels ou objets numériques qu'il utilise et comprendre tous les termes énoncés et tous les énoncés contenus dans ces politiques.",POSITIVE,0.9106004238128662
14,«Cet idéal de la consommation responsable est inefficace et difficilement atteignable.,NEGATIVE,0.9890262484550476
14,"Oui, absolument, M. le Président.",POSITIVE,0.9801216125488281
14,Je dois dire d'entrée de jeu qu'on a eu plusieurs belles et bonnes discussions extrêmement intéressantes.,POSITIVE,0.9292228817939758
14,"Et celle-ci, à mon avis, s'inscrit dans les plus intéressantes que j'ai eues avec mon collègue de Gouin.",POSITIVE,0.9672712683677673
14,"Et je le dis sans flagornerie, c'est vraiment une très belle discussion.",POSITIVE,0.9779531359672546
14,"Et , M. le Président, je pense qu'on touche à un élément essentiel, c'est- à-dire la valeur du consentement.",POSITIVE,0.919725239276886
14,"Parce que, dans notre société de droit, le consentement est un élément fondamental, c'est un des piliers sur lesquels repose notre société de droit.",POSITIVE,0.9524707198143005
14,"À l'inverse, de ramener la force du consentement au plus petit dénominateur commun, ça, pour moi, c'est d'aller à l'autre extrême, c'est de l'affaiblir à un point où on lui enlève pratiquement toute valeur.",NEGATIVE,0.9453240633010864
14,"Et quelle démarche doit faire l'individu, quelle responsabilité l'individu doit-il prendre pour se mettre dans une situation où son consentement se fait vraiment de façon libre et éclairée?",POSITIVE,0.9518684148788452
14,"Et, M. le Président, je pense que le projet de loi n° 64 nous fait faire un pas en avant extrêmement important en matière de consentement, d'une part parce qu'on vient paramétrer de façon très claire à quel moment le consentement est requis.",POSITIVE,0.9850897789001465
14,"Et, dans ce sens-là, moi, je m'inscris dans ce qui a été lu par mon collègue soit par le comité d'éthique soit par la Commission des droits de la personne, à savoir qu'il y a des démarches à faire de la part de l'individu mais aussi de la part des sociétés, qu'elles soient publiques ou privées, pour s'assurer d'entrer dans cette zone où le consentement libre et éclairé est aussi valide que possible et pour renforcer ce pilier-là plutôt que de l'affaiblir.",POSITIVE,0.9757745862007141
14,"Est-ce qu'on est dans un de ces grands enjeux de société, qui existent, qui sont bien réels, là?",POSITIVE,0.9666396379470825
14,"Donc, l'amendement est rejeté.",NEGATIVE,0.9292745590209961
14,"Il dit : Tu sais, est-ce que c'est vraiment un enjeu de société de la même amplitude, de la même ampleur?",POSITIVE,0.9397626519203186
14,"C'est-tu aussi déterminant, tu sais, pour le bien commun, pour l'avenir du Québec?",POSITIVE,0.9619998335838318
14,"Pas d'un point de vue identitaire ou de la culture, bien sûr, mais je pense qu'il faut réaliser qu'est en train de se mettre en place une nouvelle... des nouvelles modalités dans l'économie capitaliste, des nouvelles manières de générer du profit qui reposent sur la collecte massive de données personnelles.",POSITIVE,0.9605658650398254
14,"Bon, voilà.",NEGATIVE,0.9363858699798584
14,"Donc, c'est un modèle d'affaires qui existe, qui est en train de se généraliser, qui se généralise très vite et qui est en train de sortir simplement du domaine des services numériques, hein?",POSITIVE,0.9158055186271667
14,Ce n'est pas l'objet du projet de loi n° 64.,NEGATIVE,0.9169849157333374
14,"Mais tout ça pour dire qu'il y a là un débat de société qui, selon moi, oui, est majeur, c'est-à-dire : Comment les États de droit, comment les démocraties vont encadrer cette nouvelle forme économique, ce nouveau type de capitalisme, ou, pour prendre un langage plus banal on pourrait dire ce nouveau modèle d'affaires, tout simplement?",POSITIVE,0.9757349491119385
14,"Donc, l'idée même d'une journée maximale de nombre d'heures de travail, quand c'est revendiqué, au départ, par le mouvement ouvrier, c'est vu par les entreprises comme quelque chose de complètement ridicule.",NEGATIVE,0.986088216304779
14,"Et donc, à ce moment-là, quand le mouvement ouvrier commence à se mobiliser pour dire : Un instant, là, ce n'est pas un jeu à somme nulle ici, le consentement, il n'est pas éclairé, pas tout le temps, puis il n'est pas libre... Pourquoi?",POSITIVE,0.9148297309875488
14,"Évidemment, aujourd'hui, plus d'un siècle plus tard, on regarde ça puis on se dit : Bien, voyons donc, on sait bien qu'entre un grand employeur puis des employés sans le sou, qui n'ont que leur force de travail à vendre à l'employeur... Aujourd'hui, ça nous apparaît absurde comme raisonnement, parce qu'aujourd'hui on le constate, que le consentement, il n'est pas libre, puis que, s'il n'y a pas de loi du travail pour dire : Attention, il y a un nombre d'heures maximum, il y a des balises, il y a des choses auxquelles vous ne pouvez pas consentir, vous ne pouvez pas consentir à faire travailler votre enfant de huit ans dans n'importe quel domaine de l'économie... Aujourd'hui, ça nous apparaît raisonnable d'avoir mis toutes ces balises-là puis c'est même quelque chose que jamais personne, même les partisans, mettons, d'une droite économique les plus radicaux... bien, il y a toujours des fous, là, ça fait qu'il y en a qui vont jusque-là, mais personne de raisonnable ne va jusqu'à dire qu'au nom du libre arbitre il faudrait abolir tout ça, parce que ces balises-là aujourd'hui, qui sont pourtant des infractions au principe de consentement puis de libre... au principe, disons, contractualiste de base, toutes ces balises-là aujourd'hui, qui sont pourtant des infractions au principe de consentement puis de libre... au principe, disons, contractualiste de base, toutes ces balises-là, toutes ces limites-là aujourd'hui nous apparaissent banales et raisonnables.",POSITIVE,0.9165388345718384
