Jour,Phrase,Position,Score
15,"…de vous écouter, mais je n'ai pas réussi.",NEGATIVE,0.9886716604232788
15,...je n'ai pas... Sur 12 de 102.,NEGATIVE,0.9043724536895752
15,"Bien, c'est parce que la divulgation des «principaux facteurs et paramètres ayant mené à la décision», ça va jusqu'où pour le ministre?",NEGATIVE,0.939868688583374
15,"Bien là, à ce moment-là, ça devient problématique.",NEGATIVE,0.9033786654472351
15,"Non, parce que...",NEGATIVE,0.9518736004829407
15,Puis c'est correct.,NEGATIVE,0.9331516623497009
15,"On s'entend, là, moi, j'ai mon ordinateur devant moi, si je vais sur mon téléphone, si je vais dans l'onglet Paramètres, ça ne me donne aucune information sur la mécanique développée sous-jacente par la compagnie.",NEGATIVE,0.9366836547851562
15,"…et ainsi de suite, là.",NEGATIVE,0.939825177192688
15,Tout à fait.,POSITIVE,0.9654862284660339
15,Tout à fait.,POSITIVE,0.9654862284660339
15,C'est très clair.,POSITIVE,0.9688781499862671
15,"Le deuxième, ça m'apparaît être autre chose.",NEGATIVE,0.982650101184845
15,Ça fait que... juste pour bien cerner l'objectif du deuxième paragraphe.,NEGATIVE,0.9150376915931702
15,"Mais votre question était excellente, M. le député de Gouin.",POSITIVE,0.9576058387756348
15,"Ou, sur un chantier… Bien là, sur un chantier, là, je m'aventure un peu trop… Mais tout ça pour dire que c'est… ça ne sera pas dans tous les cas que la géolocalisation va être considérée comme un renseignement sensible.",NEGATIVE,0.9007176756858826
15,"Oui, mais, si on est dans une situation où on est… si on est dans une situation normale et non pas une situation d'exception, c'est un consentement qui est standard, c'est-à-dire manifeste, libre, éclairé et donné à des fins spécifiques.",POSITIVE,0.9324166774749756
15,Excusez… (panne de son) …le matériel de l'Assemblée nationale.,NEGATIVE,0.9431089758872986
15,"C'est après, pour la communiquer à un tiers...",NEGATIVE,0.9352415800094604
15,...pour la communication.,NEGATIVE,0.9331737756729126
15,Puis là je regarde Me Deschênes à chaque fois pour dire : Je pense que je ne dis pas trop de niaiseries.,NEGATIVE,0.9053612351417542
15,"Mais donc, au niveau de la collecte, il n'y a pas de...",NEGATIVE,0.9536965489387512
15,"Je partage... Oui, parfait, ça répond à ma question pour ce qui est de ça.",POSITIVE,0.9831386804580688
15,"Et donc, désolé, là, si on revient à 13, à 13, c'est pour le...",NEGATIVE,0.970343291759491
15,"Oui, tout à fait.",POSITIVE,0.9223586916923523
15,"Puis, le lendemain, il y a d'autres choses qui s'en vient, bon, pour toutes sortes de bonnes raisons, mais moi, je vous ai demandé le consentement pour la fin de dire : Tu t'en vas faire ce travail-là pour des raisons de sécurité, je ne t'ai pas dit qu'après ça, ah!",NEGATIVE,0.9051325917243958
15,"Non, non.",NEGATIVE,0.9974422454833984
15,"Puis, si l'application vise à...",NEGATIVE,0.9119879007339478
