Jour,Phrase,Position,Score
2,"Puis le ministre le conçoit, puis je suis content, puis on a une belle collaboration, je dirais ça de même, du ministre, là, tu sais, qui ne s'offusque pas du fait qu'on revienne à la charge, parce qu'évidemment on l'a vu, il l'a vu, l'article 1 est assez fondamental.",POSITIVE,0.9376121759414673
2,"Si d'aventure cette personne-là existe parce que la plus haute autorité lui a délégué à cette autre personne-là cette responsabilité-là, mais, à date, si elle n'a pas été déléguée, le comité, à date, c'est zéro plus zéro.",NEGATIVE,0.9951222538948059
2,Ils n'ont pas rien à dire dans la pièce de théâtre.,NEGATIVE,0.9834790229797363
2,Ils passent puis ils s'en vont.,NEGATIVE,0.9456679224967957
2,C'est qui ça?,NEGATIVE,0.9512273073196411
2,Puis ils vont compléter la composition d'un comité qui pourrait à date être zéro plus zéro.,NEGATIVE,0.991862416267395
2,"Et le responsable de la gestion documentaire, qu'est-ce que ça mange en hiver?",NEGATIVE,0.9609585404396057
2,"D'abord, je reçois très positivement le fait que, suite à nos discussions d'hier, les collègues admettent que le premier paragraphe, je pense, établit assez clairement qu'il y a une responsabilité et que ce n'est pas... c'est formalisé, dans la loi, que le plus haut dirigeant a une responsabilité et qu'il doit l'exercer.",POSITIVE,0.9102476239204407
2,"Puis je le dis sans flagornerie, là, j'espère que le collègue, là, le comprend, là, ce que je veux dire, c'est que, dans cet élément-là, on est dans la continuité, dans l'élément du responsable de l'accès à l'information et dans celui du responsable de la protection des renseignements personnels, on est dans la continuité de ce qui se passe dans l'administration publique depuis que la loi a été adoptée.",POSITIVE,0.9623070955276489
2,"Puis ces interrogations sont légitimes, M. le Président, là, puis ce que je veux dire, c'est : Responsable de l'accès à l'information, responsable de la protection des renseignements personnels, ce qui existe continue d'exister.",POSITIVE,0.9344657063484192
2,"Pour le reste de la séance, merci.",NEGATIVE,0.9086125493049622
2,De l'accès... Non.,NEGATIVE,0.9906185269355774
2,"Mais j'essaie une réponse, là.",NEGATIVE,0.936521053314209
2,"Tu dois créer, dans le contexte de ta responsabilité, en vertu de cette loi-là, puis comme haut dirigeant, tu as plein, plein d'autres responsabilités, mais là-dedans, tu es responsable et tu dois créer ces deux postes-là.",POSITIVE,0.9405059814453125
2,"Mais là, une fois que j'ai dit ça, une fois que j'ai dit ça, je vous amène une solution puis je vous ramène un problème.",NEGATIVE,0.9318147301673889
2,"Mais, une fois que j'ai dit ça, je vous apporte une solution puis on va dire : Ah, on va faire ça, puis on va faire du mur-à-mur.",NEGATIVE,0.9209036231040955
2,"On ne va pas commencer à six de se dire : bien, à toutes les fois qu'on se voit à la machine à café, on est le comité, on est le haut dirigeant, on est tout... puis là on va dire : La lourdeur, la paperasserie, en veux-tu, en voilà.",NEGATIVE,0.9930865168571472
2,"Je trouve ça fort intéressant, la discussion, mais juste penser aux techniciens et puis aux gens qui nous écoutent, tout simplement, mais... ...",POSITIVE,0.939396858215332
2,"Il me corrigera si je me trompe, mais, justement... deux choses, en fait, pour le collègue de LaFontaine.",NEGATIVE,0.9114809632301331
2,Pas sûr que j'imposerais le comité.,NEGATIVE,0.9254530072212219
2,Ça veut dire que le cas pourrait ne pas être échéant puis il pourrait ne pas être créé.,NEGATIVE,0.9439706206321716
2,"Bien là, ça pourrait être justifié de l'imposer, mais dans les petites municipalités, même, puis les petits ordres, bien non.",NEGATIVE,0.9977582097053528
2,"La plus haute autorité, il est au bat et il répond de l'accès aux documents, de la protection des renseignements, de la sécurité de l'information et de la gestion documentaire, fonctions qu'il peut, en tout ou partie, déléguer.",POSITIVE,0.9428476691246033
2,"Donc, démontrez-nous que ce n'est pas utile, que la balance des inconvénients fait que c'est plus nuisible qu'utile.",NEGATIVE,0.9249926805496216
2,"La protection des renseignements personnels, c'est extrêmement sérieux et ça doit être pris au sérieux.",POSITIVE,0.9540917277336121
2,"Moi, le dernier alinéa, une fois que j'ai dit ça, ça serait mon deuxième amendement.",NEGATIVE,0.9082733988761902
2,"Là, dans le fond, ce que le député de LaFontaine... c'est de proposer... c'est de modifier le libellé du deuxième alinéa de 8.1, c'est ça?",NEGATIVE,0.9299207925796509
2,"J'étais capable de trouver des objectifs, mais je ne savais pas qu'on les... je ne voyais pas qu'on les servait bien.",NEGATIVE,0.9536944627761841
2,Si vous avez... Même chose pour le responsable de la gestion documentaire.,NEGATIVE,0.9453603625297546
2,"Je pense qu'il atteint l'objectif, il s'enracine dans la pratique de ce qu'on a fait par règlement, il s'enracine aussi dans la pratique de ce qui a été fait dans l'application de la loi initiale.",POSITIVE,0.9687905311584473
2,"Puis par rapport à ce qui se fait dans d'autres lois aussi, puis ça, je sais que le député de LaFontaine est sensible à ça, puis je ne dis pas que le député de La Pinière ne l'est pas, là, mais je pense que le député de LaFontaine, par sa profession, est particulièrement sensible à ce qu'il y ait un équilibre puis une cohésion entre les différentes législations du Québec.",POSITIVE,0.9251798987388611
2,"Il est important, il l'oblige, sauf exception.",POSITIVE,0.9032716751098633
2,"Et là j'en suis rendu, quant au niveau de discussion, au flou, en tout respect, que m'inspire la lecture, tel que rédigé, du 8.1, au flou — excusez-moi, je vais retrouver ma bonne mouture... elle est ici — où on dit, le comité, c'est qui.",NEGATIVE,0.9491626024246216
2,"La plupart l'ont, mais ça se peut que ce soit zéro puis zéro, mais la plupart l'ont.",NEGATIVE,0.9550375938415527
2,"Alors, il y a tout ça où je trouve qu'il y a un flou puis trop de corde.",NEGATIVE,0.986644446849823
2,"Alors, «so long» le comité, puis le chien de garde, puis le poids et contrepoids.",NEGATIVE,0.9321024417877197
2,"On voit que ça fonctionne, puis on voit que ça marche, puis je pense que le texte de loi reflète ce qui se passe dans la réalité, ce qui est toujours une bonne chose.",POSITIVE,0.9119961261749268
2,"Donc ça, pour moi, cette disposition-là, elle est importante.",POSITIVE,0.9421446323394775
2,"Donc, de préciser le responsable de la sécurité de l'information, pour moi, c'est important parce que c'est sûr que s'il n'y en a pas un, s'il n'y a pas un spécialiste de la cybersécurité, il va y avoir un responsable des systèmes d'information qui va assumer ce rôle-là.",POSITIVE,0.901421844959259
2,"En tout cas, je ne partage pas le point de vue à l'effet qu'il est flou.",NEGATIVE,0.9464904069900513
2,"Je ne suis pas hostile à l'idée, mais, comme législateurs, est-ce qu'on veut vraiment faire ça?",NEGATIVE,0.9152057766914368
2,J'aime ça.,POSITIVE,0.9631782174110413
2,J'aime ça.,POSITIVE,0.9631782174110413
2,"Quelle injustice, quelle infamie!",NEGATIVE,0.9825953245162964
2,"Ça fait que les critères objectifs, je les mettrais dans un règlement.",NEGATIVE,0.9165775775909424
2,"Parfait, j'apprécie.",POSITIVE,0.9952735304832458
2,"Je vis un moment d'extase, en fait, parce que nos conseillers juridiques, d'une part, sont unanimes.",POSITIVE,0.9650593996047974
2,Je ne pensais pas que j'allais commencer ça directement en lien avec la réponse que le ministre vient de nous faire.,NEGATIVE,0.9290721416473389
2,"Oui, oui, oui.",POSITIVE,0.9149108529090881
2,"Non, non, c'est que j'ai dit exactement le contraire.",NEGATIVE,0.9544909000396729
2,Pas à ma connaissance.,NEGATIVE,0.9970867037773132
2,Je vais laisser Me Miville-Deschênes...,NEGATIVE,0.9420863389968872
2,Je l'entends.,POSITIVE,0.9313924908638
2,"Ce que le législateur veut dire par sa loi, auquel effectivement seront soumises les municipalités, petites et grandes, c'est que ce comité-là, il est extrêmement important.",POSITIVE,0.9330877065658569
2,"Et qu'on soit une petite municipalité ou une grande municipalité, on a des informations personnelles, on a des informations financières, on a des informations de toute nature sur nos concitoyens, qui ont de la valeur et qui doivent être protégées de la même façon.",POSITIVE,0.9358916878700256
2,Je ne suis pas sûr que j'aime ça.,NEGATIVE,0.992064893245697
2,"Et là, actuellement... ... Non, c'est l'accès à l'information.",NEGATIVE,0.9094626307487488
2,"Je dis ça, je ne dis rien.",NEGATIVE,0.9556634426116943
2,Et là on ne met pas au moins même une ébauche très générale de paramètres qui vont mener à une exclusion.,NEGATIVE,0.9974216222763062
2,Ça veut dire quoi?,NEGATIVE,0.9372080564498901
2,"Donc, de toute façon, il y a une nouvelle réalité qui frappe toutes les organisations qui sont sur la Toile, qui vivent dans l'univers numérique.",POSITIVE,0.9482664465904236
2,"C'est cette nécessaire protection dont on doit entourer nos systèmes d'information, c'est cette sécurité-là dont on doit se doter.",POSITIVE,0.9386616349220276
