Jour,Phrase,Position,Score
7,"Je vous salue, salue le ministre, qu'on retrouve à notre rendez-vous hebdomadaire, certains diront le plus beau jour de notre semaine, mais vous égalisez ça, M. le Président, parce qu'on vous voit les mardis et jeudis aussi.",POSITIVE,0.9014108777046204
7,Quel bonheur!,POSITIVE,0.993366539478302
7,"Alors, ce sera uniquement l'objectif de l'amendement.",NEGATIVE,0.9443519115447998
7,"Hormis ça, moi, j'aurais terminé mes représentations sur le 18.",NEGATIVE,0.972255289554596
7,"oui, pardon.",NEGATIVE,0.9491198658943176
7,"Je vais le laisser, après ça, décider de la suite des choses, mais, pour moi, l'amendement n'a pas son utilité dans le sens où les deux cas de figure possibles sont déjà couverts de façon très claire par l'article 12 du projet de loi et par l'article 19.",NEGATIVE,0.9933372735977173
7,"Ça viendrait, à mon avis...",NEGATIVE,0.9020420908927917
7,"Vous faites oui de la tête, puis on n'a pas entendu, ça fait que je dis des niaiseries?",NEGATIVE,0.9388216733932495
7,"Oui, tout à fait.",POSITIVE,0.9223586916923523
7,"Mais, de façon plus large, donc, sur la collecte de renseignements sensibles, 19 vient couvrir tous les cas de figure, et c'est pour ça que je trouve important de laisser les articles en l'état où ils sont justement parce que chacun a sa fonction.",POSITIVE,0.9355837106704712
7,"Ça fait que, là, on a vraiment un consentement exprès, sinon mieux, et le fait de l'ajouter, ça serait redondant, voire ça porterait à confusion, à savoir : Est-ce que, là, finalement, j'utilise le «by default» ou je peux aller chercher un consentement exprès?",NEGATIVE,0.9002825617790222
7,Je trouve ça intéressant.,POSITIVE,0.936619222164154
7,"D'une part, et ça serait redondant.",NEGATIVE,0.9593715071678162
7,"Dans le meilleur des scénarios, ça serait redondant, et, dans le pire, je pense que ça affaiblirait, effectivement, comme vous le dites.",NEGATIVE,0.9877418279647827
7,"Parce j'essaie de voir dans 65, puis 65...",NEGATIVE,0.9095085263252258
7,Je ne vois pas en quoi ça serait 65.,NEGATIVE,0.9877419471740723
7,"Je l'ai devant le visage, là, puis je ne suis pas sûr que j'ai le bon.",NEGATIVE,0.9323396682739258
7,"Parce que, si l'application permet ça, on vous dit : D'entrée de jeu, son état doit être inactif.",NEGATIVE,0.9454569220542908
7,"Est-il possible que, si je n'active pas la fonction... Est-ce qu'on n'étire pas trop la sauce en y voyant là un consentement à utiliser les informations pour faire du profilage par la suite?",NEGATIVE,0.9039891362190247
7,Ce qui est dit là est extrêmement important.,POSITIVE,0.9870721697807312
7,"Puis, si vous ne l'activez pas, bien, bye-bye.",NEGATIVE,0.974736750125885
7,"Puis là comprenez-moi bien, là, ce que je suis en train de dire là, là, on ne parle même pas de... on n'est pas futuristes, là, on n'est pas futuristes.",NEGATIVE,0.9096770882606506
7,"Et, de refuser un service parce qu'on refuse d'activer une telle fonctionnalité qui n'est pas nécessaire à la prestation de services, pour moi, ce serait absolument inacceptable.",NEGATIVE,0.9682981371879578
7,"Bien, en dedans, juste en dedans.",POSITIVE,0.9711763858795166
7,"Autrement dit, il y a-tu un article, un principe qui établit : La gourmandise en matière de collecte de renseignements, là, c'est tolérance zéro?",NEGATIVE,0.9156127572059631
7,"Oui, oui, il est là, il est là.",POSITIVE,0.9413884282112122
7,"Est-ce qu'on pourrait... Ça, c'est en aval.",NEGATIVE,0.943107545375824
7,"«...procède ou tente de procéder à l'identification», ça, c'est en aval.",NEGATIVE,0.9264571666717529
7,"C'est sûr que, dans tous les cas, l'organisme public a l'obligation générale, là, de prendre les mesures propres à assurer la protection des renseignements personnels, les mesures de sécurité pour tous les renseignements qu'il utilise, qu'il communique.",POSITIVE,0.9231715798377991
7,"En fait, l'enjeu que ça pose, c'est que, si on met «directement ou indirectement», pour des fins de recherche ou de statistique, on va retirer plusieurs possibilités utiles.",NEGATIVE,0.9311048984527588
7,"Mais si on dit indirectement, là, on va plus loin dans le nombre de renseignements qu'on doit retirer.",NEGATIVE,0.9463369250297546
