Jour,Phrase,Position,Score
6,Je pense qu'on était rendus là.,NEGATIVE,0.9251939058303833
6,"Il me semble que j'avais à peine eu le temps, même, de poser la question, puis la séance s'était interrompue.",NEGATIVE,0.9298884272575378
6,"C'est le plexiglas, le son ne se rend pas.",NEGATIVE,0.9605273604393005
6,"Ça a parti raide, un peu.",NEGATIVE,0.9568191766738892
6,"J'ai dit... Non, mais ceci étant, elle est excellente.",POSITIVE,0.9392731189727783
6,"Je suis d'accord, elle est excellente.",POSITIVE,0.9217996001243591
6,Elle est excellente.,POSITIVE,0.9899786710739136
6,"C'est une excellente question, M. le député.",POSITIVE,0.940096914768219
6,"Les évaluations qui ont été faites, si ma mémoire est bonne, seraient de 11 000 $ environ pour la mise en place de tout ça dans une organisation.",NEGATIVE,0.9308732748031616
6,Mais là c'est pour ça que je suis un peu...,NEGATIVE,0.9384511113166809
6,J'y vais sur la pointe... Ça me semble peu.,NEGATIVE,0.9554396271705627
6,"Ça me semble peu, 11 000 $, pour...",NEGATIVE,0.9075645208358765
6,"11 000 $, j'en prends deux.",NEGATIVE,0.9341187477111816
6,"Il faudrait trouver une voie de passage, quelque chose pour qu'ils y jettent un oeil, sans que ce soit...",NEGATIVE,0.9815399050712585
6,Puis j'avais même... Excusez- moi.,NEGATIVE,0.9655723571777344
6,Pour faire quoi?,NEGATIVE,0.9864214658737183
6,Pour en arriver à quoi?,NEGATIVE,0.9932308197021484
6,"L'idée d'une évaluation des facteurs relatifs à la vie privée, c'est de voir, dans les processus, dans la façon de faire, dans ce qui est planifié, dans ce qui est prévu, dans ce que sont les résultats attendus d'un système, quels sont les facteurs qui pourraient représenter un risque ou une faille pour la vie privée.",POSITIVE,0.9337835311889648
6,"Alors, on parle de millions de dollars pour un exercice qui ne va pas produire d'effet positif.",NEGATIVE,0.998665452003479
6,"Parce que les futurs systèmes, c'est des questions pour lesquelles on doit trouver ces réponses-là, et non pas par la pratique du terrain, mais il faut que ces évaluations se fassent justement avant qu'on les déploie.",POSITIVE,0.9400861859321594
6,"Donc, on va engager des ressources matérielles, financières et humaines à faire quelque chose qui n'a pas d'utilité.",NEGATIVE,0.9977758526802063
6,C'est correct.,NEGATIVE,0.9439950585365295
6,Je retombe dans l'article 8 et 8.1.,NEGATIVE,0.9860873818397522
6,Elle le constitue puis elle n'y siège pas.,NEGATIVE,0.9447354078292847
6,Ça fait qu'on va suspendre quelques instants.,NEGATIVE,0.9498932361602783
6,"Bien, il y a la carte, mais il y a l'application.",NEGATIVE,0.9032830595970154
6,"Moi, je ne l'utilise jamais.",NEGATIVE,0.9977935552597046
6,"Oui, oui, oui.",POSITIVE,0.9149108529090881
6,"Oui, je l'active, ou non, je ne veux pas l'activer, je vais me passer du service.",NEGATIVE,0.9253117442131042
6,"Moi non plus, je ne bois pas de vin.",NEGATIVE,0.9232742786407471
6,Bon bonhomme.,POSITIVE,0.9620782136917114
6,"C'est quoi, le terme?",NEGATIVE,0.9649196267127991
6,"Mais on va voir ça ailleurs, ceci étant.",NEGATIVE,0.9254394769668579
6,On va voir ça ailleurs.,NEGATIVE,0.9445765614509583
6,"Là, je ne les ai pas tous par coeur en tête.",NEGATIVE,0.9178897142410278
6,"C'est quoi, un cookie?",NEGATIVE,0.9046258330345154
6,"Dans le fond, on pourrait... Francisé, c'est-tu un mouchard?",NEGATIVE,0.9348734021186829
6,"Donc, ça, ça veut dire que ça... ce que j'ai fait pendant le deux minutes, trois minutes sur le site, c'est enregistré.",NEGATIVE,0.9592752456665039
6,"Non, non.",NEGATIVE,0.9974422454833984
6,C'est vraiment comme votre...,NEGATIVE,0.9097837209701538
6,"Puis, quand vous y retournez, il s'en rappelle, c'est sa mémoire.",POSITIVE,0.9057720899581909
6,"Ce que vous pouvez faire très simplement, c'est... vous les supprimez.",NEGATIVE,0.9013862013816833
6,Je ne vois pas d'amendement en ce sens-là.,NEGATIVE,0.9760145545005798
6,"L'article 18, écoutez, on aura des explications rendu à l'article 18, mais à ma connaissance on a déposé...",NEGATIVE,0.9661623239517212
6,"Puis je suis désolé, j'ai lu la mauvaise version de l'article, j'ai vendu le punch, j'ai lu l'amendement que je voulais déposer à l'article plutôt que l'article.",NEGATIVE,0.9280500411987305
6,"Voilà, c'est ça, c'était déjà le cas pour le privé.",NEGATIVE,0.9081753492355347
6,On fait juste mettre...,NEGATIVE,0.9513890147209167
6,Je pensais que vous me donneriez la parole juste à la fin.,NEGATIVE,0.9038571715354919
6,"Allez-y, allez-y.",POSITIVE,0.9329802393913269
6,Pourquoi ce... parce que préjudice sérieux égale communiquer.,NEGATIVE,0.9651950597763062
6,"Moi, je télécharge, sur un site, une information par erreur.",NEGATIVE,0.9405084252357483
6,Puis le collègue vous dit : Aïe!,NEGATIVE,0.9100926518440247
6,ce n'était pas la bonne adresse.,NEGATIVE,0.9425432085990906
6,"O.K., excuse.",NEGATIVE,0.936421275138855
6,"O.K., c'est correct, là.",NEGATIVE,0.9092008471488953
6,"C'est une erreur bébête, mais sans plus.",NEGATIVE,0.9868887662887573
6,"Je vais attendre juste un préjudice sérieux, là, tu sais, 1 000 $, 10 000 $, non, non.",NEGATIVE,0.9709060788154602
6,"Le «sérieux», je le déplacerais.",NEGATIVE,0.9783397912979126
6,"Il est arrivé ça, parfait, on en prend bonne note, bon citoyen.",POSITIVE,0.9003713726997375
6,"Mais, s'il n'y a pas de risque sérieux qu'il y ait un préjudice, oublie ça.",NEGATIVE,0.9900132417678833
6,J'en ajoute une autre.,NEGATIVE,0.9613921642303467
6,"Puisque l'article 63.7, à sa fin, là, ajoute une exception, en disant qu'il y ait préjudice ou préjudice sérieux, il y a une exception à la responsabilité de divulguer l'incident, et cette exception-là, c'est «tant que cela serait susceptible d'entraver une enquête faite par une personne ou par un organisme qui, en vertu de la loi, est chargé de prévenir, détecter ou réprimer le crime ou les infractions aux lois.» Malheureusement, les enquêtes pour fuites de données, ça peut être très long.",NEGATIVE,0.9369730353355408
6,"Pas toujours, tu sais, des fois, c'est banal, mais ça peut bouleverser une vie, le fait d'être victime d'une fuite de données.",POSITIVE,0.9210561513900757
6,"Oui, mais je ne la partage pas.",NEGATIVE,0.9463282227516174
6,"Donc, non, ça ne m'inquiète pas parce que je pense que cette disposition-là de la loi, ce pouvoir-là de la Commission d'accès à l'information, qui doit être avisée avec diligence... donc ça, c'est des mots qui sont très forts, et donc qui a ce pouvoir-là d'audit, qui a ce pouvoir-là de faire les enquêtes en question, donc à qui on ne pourra pas cacher le fait qu'on se traîne les pieds, si tant est que cette situation-là prévaut, elle aura le pouvoir d'ordonner à l'organisme : Non, tu dois faire ça, c'est une obligation légale, et tu le fais, point à la ligne.",POSITIVE,0.942376971244812
6,"Puis c'est ce qu'on veut éviter, puis je caricature mais pas tant que ça, là.",NEGATIVE,0.9198328852653503
6,"Le troisième alinéa, qui dit : «Malgré le deuxième alinéa, une personne dont un renseignement personnel est concerné par l'incident n'a pas à être avisée», bla, bla, bla...",NEGATIVE,0.9646093845367432
6,"Mais on l'a vécu avec un incident que nous avons tous en tête, qui a impliqué à peu près tous les Québécois, là, où la police a fait enquête, mais où la CAI est aussi intervenue, là.",POSITIVE,0.9122110605239868
6,"La CAI faisait son travail, nonobstant tout ça.",NEGATIVE,0.9401092529296875
6,"Là, on pourrait mettre du béton armé à ça.",NEGATIVE,0.9611762166023254
6,On laisse le recours possible.,NEGATIVE,0.9137653708457947
6,"J'aimerais savoir... parce que, là, j'imagine, la réflexion sur le sérieux... à moins que, sans qu'on suspende...",NEGATIVE,0.907477855682373
6,"À la fin du deuxième alinéa, dernière phrase : «Dans ce dernier cas, le responsable de la protection des renseignements...» Alors : «Il peut également aviser toute personne ou tout organisme susceptible de diminuer ce risque, en ne lui communiquant que les renseignements personnels nécessaires à cette fin sans le consentement de la personne concernée.» Ça, on comprend ça.",NEGATIVE,0.9221612811088562
6,Ça aurait pu être chose que...,NEGATIVE,0.9402438998222351
6,"Parce qu'enregistrer, que ce soit dit, là, justement, ce n'est pas faire... comme quand on écoutait la radio, quand on était jeunes, puis on... Aïe!",NEGATIVE,0.9707602262496948
6,"bien là, ça entrave, ça entrave, ça entrave, puis toujours des enfarges.",NEGATIVE,0.9319916367530823
6,"On va juste suspendre, peut-être, une petite minute.",NEGATIVE,0.9581493139266968
6,"Je suis peut-être optimiste, là, de penser que je vais avoir un avis en une minute, mais bon.",NEGATIVE,0.9797515273094177
6,"Par contre, je ne peux pas me réconcilier avec l'idée qu'il y a des incidents où il y aura un risque sérieux de préjudice et qu'on ne va pas en informer le citoyen.",NEGATIVE,0.9477195739746094
6,C'est juste ça avec lequel je ne suis pas capable de me réconcilier.,NEGATIVE,0.9977032542228699
6,Juste ne pas finir l'article avant que je revienne.,NEGATIVE,0.9570896029472351
6,"Je pense qu'un renseignement personnel, pour un citoyen, que ce soit... qu'il y ait une fuite auprès d'un organisme public ou qu'il y ait une fuite auprès d'un organisme privé, une entreprise privée, je pense qu'il doit en être informé, le citoyen doit en être informé aujourd'hui.",POSITIVE,0.9575732350349426
6,"Et j'ai mis la main, durant l'heure et demie qu'on a pour manger, avec un caucus à travers ça, puis sur le coin de la table, un sandwich, puis on va se brosser les dents après, puis on court ici, puis on arrive en retard... j'ai un article écrit par Élise Poisson : , octobre 2006.",NEGATIVE,0.9395663142204285
6,"Non, non.",NEGATIVE,0.9974422454833984
6,"Pour ce qui est de nos organismes publics, même chose.",NEGATIVE,0.9762547016143799
6,"Honnêtement, là, si l'incident présente un risque.... j'enlèverais «sérieux», présente un risque qu'un préjudice soit causé, l'organisme doit, avec diligence, aviser la commission puis doit aviser la personne... qu'un risque soit causé, il doit en aviser la commission et la personne.",NEGATIVE,0.9219912886619568
6,"Bon, bien, ce n'est pas hautement sensible, ce n'est pas excessivement préjudiciable... le préjudice serait limité.",NEGATIVE,0.9302637577056885
6,"Non, non.",NEGATIVE,0.9974422454833984
6,"Merci beaucoup, maître.",POSITIVE,0.9606286287307739
6,"Oui, merci beaucoup.",POSITIVE,0.925868570804596
6,"Puis mon point s'exprime peut-être mieux en matière privé-privé, mais c'est copié- collé ici.",NEGATIVE,0.992377519607544
