Jour,Phrase,Position,Score
13,Je vous épargnerai mes talents de chanteur.,NEGATIVE,0.9906903505325317
13,"Mais juste avant d'aller plus loin, parce que l'article est très, très, très long.",NEGATIVE,0.9799889326095581
13,Ça fait que je ne sais pas s'il y aurait peut-être une discussion plus générale avant d'aller à l'amendement.,NEGATIVE,0.9033769965171814
13,"Parce que notamment, là, sur les évaluations des facteurs relatifs à la vie privée, là, on fait un effet miroir par rapport à ce qu'on a vu au privé.",POSITIVE,0.9150925874710083
13,...complètement largué.,NEGATIVE,0.9910900592803955
13,"Non, non, mais pourquoi?",NEGATIVE,0.9825090169906616
13,"Puis tant mieux s'il y a des spécialisations qui se développent et des gens qui sont à la fine pointe, entre autres, on le demande, là : Soyez à la fine pointe.",POSITIVE,0.9064111709594727
13,"Moi, je n'ai pas d'autre intervention sur l'amendement.",NEGATIVE,0.9253942370414734
13,C'est beau.,POSITIVE,0.9617891907691956
13,"Parce que je pense que, pour l'ensemble de l'article, là, on aurait trois jours, techniquement, de possibles si on voulait faire du temps, mais c'est une idée qui, depuis 2012, ne m'est jamais passée par l'esprit.",NEGATIVE,0.9564573168754578
13,"«Exploite», je ne pense pas que l'actionnaire exploite l'entreprise.",NEGATIVE,0.920443058013916
13,"Alors, qui on vise ici, qu'on nécessite de nommer ici puis que l'on ne ferait pas suffisamment oeuvre utile avec juste le deuxième alinéa?",NEGATIVE,0.9759977459907532
13,"Je ne suis pas en train de dire que je propose ça, là...",NEGATIVE,0.9380307197570801
13,Ce n'est pas tant l'objectif.,NEGATIVE,0.9226381778717041
13,"Bien, il va falloir démontrer une faute.",NEGATIVE,0.9077575206756592
13,"Là, on venait changer «membre du personnel» par «toute personne».",NEGATIVE,0.9702774286270142
13,Puis ça ne change en rien les obligations des entreprises?,NEGATIVE,0.9639453291893005
13,"Pas du tout, pas du tout.",NEGATIVE,0.9988088607788086
13,Pas du tout.,NEGATIVE,0.9985800981521606
13,"Après ça, comment l'entreprise va décider de gérer et d'interagir avec son responsable des renseignements personnels, je ne pense pas qu'on ait une garantie supplémentaire d'efficacité.",NEGATIVE,0.9806194305419922
13,Tous au même endroit.,NEGATIVE,0.9471683502197266
13,"Je perçois l'intention, qui m'apparaît être bonne, mais je me demande s'il n'y a pas un enjeu de rédaction.",NEGATIVE,0.9962748289108276
13,"Le sommaire exécutif fait 18 pages, là.",NEGATIVE,0.9403256773948669
13,"Et là on fait peut-être un gain de clarté, on fait peut-être un gain de concision, mais là on a une perte de transparence parce que la politique au complet n'est plus disponible, alors qu'il me semble qu'on devrait viser les deux, tu sais.",NEGATIVE,0.9963029623031616
13,"Alors, c'est pour ça qu'on a choisi… parfait, on a dit : O.K., bon, si vous le dites, mais on veut des informations détaillées, à ce moment-là, parce qu'il faut que les citoyens connaissent la politique de l'entreprise qui les impacte, il faut que ce soit...",POSITIVE,0.924351155757904
13,"...qu'on n'y distingue plus rien, là.",NEGATIVE,0.9768837094306946
13,"Ça, j'en suis, là.",NEGATIVE,0.9235461950302124
13,"Mais, comme je disais, là, tu sais, pour moi, on n'a pas à faire l'un ou l'autre, on pourrait avoir le même gain d'efficience, de clarté, de simplicité, de concision et dire : Bien, vous devez aussi rendre disponible la politique au complet.",POSITIVE,0.9093367457389832
13,"L'objectif, c'est qu'il y ait une responsabilisation par rapport à l'utilisation de renseignements personnels, dans toutes ses facettes, qu'il y ait… qu'on prenne ça au sérieux puis qu'on n'ait plus l'impression que c'est quelque chose avec lesquels ont peut jouer comme bon nous semble.",POSITIVE,0.9311840534210205
13,"Parce qu'ici, juste… et en terminant, l'exercice, ici, c'est de regarder quel est en effet, potentiellement, le préjudice pour l'entreprise, par rapport à l'intérêt du citoyen, de la citoyenne, de transparence, puis pour faire ce rapport-là, bien, j'ai besoin de comprendre c'est quoi, le risque pour les entreprises.",POSITIVE,0.9388152360916138
13,"Le cadre de gouvernance, c'est différent parce que le cadre de gouvernance, c'est de quelle façon, à l'intérieur de l'entreprise, elle va assurer le respect des obligations de la loi, donc de quelle façon qu'elle va s'assurer que... exemple, qui a accès au sein de l'entreprise, qui va avoir accès aux renseignements, de quelle façon on va communiquer pour assurer la sécurité, quelles sont les mesures de sécurité qui vont s'appliquer, quel type de formations qu'on va faire.",POSITIVE,0.9229394793510437
13,"Moi, ce que j'entends, c'est plus… …je faisais référence non plus, par exemple.",NEGATIVE,0.9312555193901062
13,"Mais, admettons, le processus de traitement des plaintes, là, ce n'est pas de la sécurité, ça.",NEGATIVE,0.9011831879615784
13,Ce qui n'est pas souhaitable.,NEGATIVE,0.9941826462745667
13,"C'est-à-dire des entreprises qui pourraient, pour rassurer les consommateurs, dorer la pilule puis présenter les informations qui sont avantageuses puis qui ne sont peut-être pas fidèles à ce qui se passe.",NEGATIVE,0.9539768099784851
13,"En tout cas, il est affaibli par l'argument de la sécurité.",NEGATIVE,0.9495939016342163
13,"Moi, je veux dire, je suis insatisfait, tu me donnes le nom et les coordonnées de ton responsable de la protection des renseignements personnels puis je ne sais pas trop… je veux me plaindre mais je ne sais pas trop comment.",NEGATIVE,0.977405846118927
13,"Ça fait que, tu sais, ce n'est pas dans l'intérêt de l'entreprise, parce qu'au fond, ce qu'ils gagnent à ne pas écrire les choses, ils vont le perdre en téléphones, échanges de courriels, explications, et autres.",NEGATIVE,0.9679072499275208
13,Parce que tout ça va se traduire en questions à quelqu'un que je paie à l'heure ou à la semaine puis qui ne fait pas d'autre chose pendant ce temps-là.,NEGATIVE,0.9130796790122986
13,"Mais il y a aussi la vertu préventive d'être le plus transparent possible, d'entrée de jeu, pour que le consommateur fasse un choix qui est éclairé, là.",POSITIVE,0.9185654520988464
13,"Sinon, on peut continuer.",NEGATIVE,0.9195765256881714
13,"Non, je pense qu'on avait fait le tour, en effet.",NEGATIVE,0.9609407186508179
13,"Comme si, par exemple, Desjardins allait d'une refonte complète de son système AccèsD, bien, on comprend que ça ne peut pas...",NEGATIVE,0.944506824016571
13,Je voulais juste prendre le temps de lire convenablement.,NEGATIVE,0.9204687476158142
13,"Bien, c'est de s'assurer que, quand on communique des renseignements, on le fait d'une façon où ça peut être utilisé par le citoyen, donc d'y aller... Justement, on parle de courriel, on va parler de PDF, on va parler de ces formats-là que tout le monde utilise et qui sont facilement accessibles.",POSITIVE,0.918831467628479
13,"Ça, je comprends, mais on pourrait...",NEGATIVE,0.9038622379302979
13,"Oui, oui, oui, absolument.",POSITIVE,0.9786028265953064
13,"Parce qu'on s'entend, là...",POSITIVE,0.9082872867584229
13,"En fait, à ma connaissance...",NEGATIVE,0.9828459620475769
13,"Oui, bien, alors, justement, c'est tellement un moment de grâce qu'on va le laisser parler.",POSITIVE,0.9647777080535889
13,On vous écoute.,POSITIVE,0.9581921100616455
13,"Parce que vous manquez une belle game, là, on parlait des articles sur le privé.",NEGATIVE,0.9424002170562744
13,"Blague à part, on ne devrait pas avoir ça?",NEGATIVE,0.918656587600708
13,"Oui, absolument.",POSITIVE,0.981696367263794
13,"On essaie d'être créatif, mais parce que...",NEGATIVE,0.9700076580047607
13,"Alors, c'est dans cet esprit-là, moi, que j'avais dit ça à l'époque, puis je le redis encore aujourd'hui.",POSITIVE,0.9316011071205139
13,J'ai de la misère à concevoir pourquoi on est frileux.,NEGATIVE,0.9497770071029663
13,"J'y crois tellement, comme je l'ai dit, qu'on se l'impose à nous- mêmes et on est dans ce processus-là.",POSITIVE,0.9894369840621948
13,Ça fait que là...,NEGATIVE,0.9247682690620422
13,"Donc, dans ce contexte-là, ils peuvent le faire, mais entre pouvoir le faire et l'obliger, moi, je pense qu'il y a un pas à franchir que je préfère ne pas franchir.",NEGATIVE,0.9693063497543335
13,"Si j'impose ça, là, ça va causer plus de tort que de bien pour une P et même une M, dans les PME.",NEGATIVE,0.9878857135772705
13,"Bon, maintenant, cet argument-là tient beaucoup moins la route, à mon sens, pour les grandes entreprises.",NEGATIVE,0.9440683722496033
13,"Et là peut- être qu'il y aurait possibilité, je ne sais pas si le ministre serait ouvert à ça, à nuancer ça.",NEGATIVE,0.9191851615905762
13,"À la limite, on pourrait dire : Le prix va être proportionnel, mais je ne veux pas embarquer dans ce débat-là, parce que je pense que ce n'est pas ça, l'essence du débat.",NEGATIVE,0.9190244674682617
13,"Donc on met quand même certains paramètres, là, ce n'est pas...",NEGATIVE,0.9654297232627869
13,"Ce n'est pas un bar ouvert, là.",NEGATIVE,0.9051238298416138
13,"Bon, je pense qu'on a fait le tour du sujet, là.",NEGATIVE,0.9712817668914795
13,"Alors, on va en rester là.",NEGATIVE,0.9943464398384094
13,"Pourquoi est-ce que le ministre a fait le choix de ne pas, ici, inscrire de délai?",NEGATIVE,0.9304763078689575
13,"Puis je pense qu'un des bons exemples qu'on peut prendre, c'est l'exemple qu'on a vécu récemment où il était impératif de s'assurer que la fuite soit... que la brèche soit colmatée par tous les moyens nécessaires.",POSITIVE,0.9127641916275024
13,"Suite à quoi, là, il y avait quand même des choses à faire.",NEGATIVE,0.9641521573066711
13,Puis ce n'est pas...,NEGATIVE,0.911439061164856
13,"Si vous voulez éviter un préjudice, bien, si vous tardez vous n'évitez pas le préjudice.",NEGATIVE,0.9840021133422852
13,"Et donc, là, ce à quoi vous vous exposez, c'est que votre laxisme vous met en contradiction avec le fait que vous n'avez pas évité le préjudice.",NEGATIVE,0.9007713794708252
13,"Vous ne faites rien, et le lendemain il recommence.",NEGATIVE,0.9181070327758789
13,"Bien là, vous avez eu connaissance d'un incident de confidentialité et vous n'avez pas pris les mesures raisonnables pour diminuer les risques qu'un préjudice soit causé et éviter de nouveaux incidents de même nature.",NEGATIVE,0.946445643901825
13,Vous ne l'avez pas fait.,NEGATIVE,0.9826349020004272
13,"Ça ne peut pas aller à la semaine d'après, là.",NEGATIVE,0.9729135036468506
13,"Non, bien non.",NEGATIVE,0.9956114888191223
13,"Non, c'est parce que pour... Ça va prendre trois minutes de consentement.",NEGATIVE,0.927569568157196
13,"Donc, dans un cas où l'entreprise jouerait à l'autruche, je doute qu'un tribunal jugerait que c'est une mesure raisonnable.",NEGATIVE,0.9425912499427795
13,"Bien, la diligence, il y a deux volets, mais c'est le soin et l'empressement qui sont apportés à l'exécution d'une tâche ou rapidité et efficacité.",POSITIVE,0.9327815771102905
13,"Prochaine question, un peu plus loin, on dit : «Elle doit également aviser toute personne dont un renseignement personnel est concerné par l'incident, à défaut de quoi la commission peut lui ordonner de le faire.» Et là il n'y a pas de marqueur temporel.",NEGATIVE,0.9474784135818481
13,Aucun sens.,NEGATIVE,0.9990485310554504
13,"Bien, en fait, encore une fois, on est dans les mêmes libellés que ce qu'on a fait au public.",NEGATIVE,0.9051440358161926
13,Et donc ça devient un peu difficile de mettre un marqueur de temps.,NEGATIVE,0.9402055740356445
13,"Ce n'est quand même pas fou de ma part de constater que, trois lignes plus loin, quand il vient le temps d'informer les individus qui sont les «victimes», entre guillemets, de la situation, là, la notion de diligence disparaît.",NEGATIVE,0.9796909689903259
13,"Non, non.",NEGATIVE,0.9974422454833984
13,"Parfait, ordonnance.",POSITIVE,0.9830490350723267
13,"Non, non, non.",NEGATIVE,0.9973886609077454
13,"Il y a quand même un minimum de délai pour que la commission s'implique dans le dossier, là, ce n'est pas instantané, là.",NEGATIVE,0.9167830348014832
13,"Ça envoie un message parce qu'on prend la peine de dire, pour la commission : Faites-le avec diligence, puis là, trois lignes...",NEGATIVE,0.9854106903076172
13,là ce n'est pas avec diligence.,NEGATIVE,0.9940012097358704
13,"Et, pour moi, l'élément qui est très fort là-dedans, c'est que, oui, il faut que la Commission d'accès à l'information soit au dossier assez rapidement, très rapidement, d'où la notion de diligence.",POSITIVE,0.9332836270332336
13,"Et après ça il est important que la commission ait le pouvoir d'imposer le fait que cette divulgation-là se fasse, mais, à partir de là, moi, j'ai...",NEGATIVE,0.9250096082687378
13,"Réponse : Non, on ne l'a pas fait.",NEGATIVE,0.9529613256454468
13,"Alors, c'est juste... Ici, il y a une différence entre deux morceaux du même article qui m'apparaît envoyer un mauvais message.",NEGATIVE,0.917986273765564
