Jour,Phrase,Position,Score
17,"Dans le respect de la loi, ce qui est dit... ce qui est amené, c'est-à-dire, par l'article 28, c'est le droit... ce qu'on appelle le droit à l'effacement, le droit à l'oubli, appelez-le comme vous voulez, donc cette possibilité qu'on veut donner à nos concitoyens de faire en sorte que ce qui est visible sur la toile, qui les concerne, puisse ne plus l'être en fonction de certaines conditions, évidemment, que nous édictons à l'article 28.1, et dans l'évaluation de certains critères, sept, qui sont, eux aussi, édictés à l'article 28.1.",POSITIVE,0.9612357020378113
17,"Ça, non.",NEGATIVE,0.9970598816871643
17,"Mais, compte tenu de la nature de ce qu'on veut faire, on ne peut pas aller là.",NEGATIVE,0.9600404500961304
17,"Mais, sur le fond de l'intervention du collègue de La Pinière, oui, ce qu'on souhaite, c'est une démarche de bonne foi entre un demandeur et une entreprise qui reçoit la demande, qui l'évalue en son âme et conscience, non pas de façon arbitraire, mais en l'évaluant par rapport aux conditions qui sont édictées dans l'article, en tenant compte des critères qui sont aussi édictés dans l'article, qui va répondre au citoyen.",POSITIVE,0.9174229502677917
17,Il ne peut pas laisser ça en suspens dans l'univers puis passer à autre chose.,NEGATIVE,0.9289124608039856
17,Il n'est pas un spectateur intéressé.,NEGATIVE,0.9965413212776184
17,"... Oui, bien, éventuellement on n'aura pas le choix, M. le Président, parce que, là, je vais me noyer dans mon propre verre d'eau.",NEGATIVE,0.9864037036895752
17,"Bien, j'apprécie, d'ailleurs, que le ministre ait pris le temps nécessaire pour bien expliquer le raisonnement derrière sa décision... du moins, sa décision temporaire, là, intérimaire, parce que j'espère bien pouvoir le convaincre de changer d'idée, mais c'est parce qu'en quelque part je dirais que ça ne tient pas la route.",NEGATIVE,0.9932548403739929
17,"J'étais pas pire, j'étais dans les centaines.",NEGATIVE,0.9676835536956787
17,"Non, ce n'est pas ça.",NEGATIVE,0.9420575499534607
17,"Alors, M. le Président... M. le Président, là, là, j'entends... j'ai entendu, pendant plusieurs minutes... si je rajoute les minutes d'hier, ça en fait pas mal pour expliquer que c'est comme si c'était sans utilité, et ainsi de suite, c'était inapproprié.",NEGATIVE,0.9802829027175903
17,Bien non.,NEGATIVE,0.9813978672027588
17,"Ça ne me dérange pas, c'est juste que cette pensée m'a amusé pendant un certain temps.",NEGATIVE,0.9723487496376038
17,Bien non.,NEGATIVE,0.9813978672027588
17,"Bien, continuez.",POSITIVE,0.9165388345718384
17,"Il vous reste une minute en attendant, là.",NEGATIVE,0.9527712464332581
17,Bien non.,NEGATIVE,0.9813978672027588
17,"Bien là, je laisserais le ministre se glisser entre les deux.",NEGATIVE,0.9052518606185913
17,"Puis c'est important, M. le Président, parce que c'est important de bien comprendre, de bien camper l'article 28, 28.1.",POSITIVE,0.9364606142044067
17,"Donc, c'est vraiment une possibilité qui est offerte au citoyen d'aller directement à l'entreprise dans une perspective d'aller chercher le résultat qu'il le souhaite... qu'il souhaite de façon plus rapide, plus simple, plus conviviale.",POSITIVE,0.9562382698059082
17,"peut-être, un ou deux, mais, bon, on ne s'enfargera pas là-dedans.",NEGATIVE,0.9413521885871887
17,"Et ça, là, c'est le plus bel exemple de pourquoi, dans ce cas-là, on doit mettre cette notion-là, parce qu'il y a une notion d'urgence et parce que celui qui contrôle le délai, qui, dans ce cas-ci, est l'organisme qui est sous attaque et qui a l'information...",POSITIVE,0.9026915431022644
17,"Parce que, là, j'ai quelque chose à finir ou j'ai... Et on enlève au demandeur la possibilité de dire : Bien oui, pas de problème.",NEGATIVE,0.9807384610176086
17,"Donc, c'est pour ça que, oui, je peux affirmer que cet amendement-là n'a pas de raison d'être.",NEGATIVE,0.9816329479217529
17,C'est juste ce bout-là que je ne comprends pas.,NEGATIVE,0.9508199691772461
17,Avec plaisir.,POSITIVE,0.9578622579574585
17,"Avec plaisir, M. le député.",POSITIVE,0.904221773147583
17,"Ça, ça veut dire qu'on raccroche...",NEGATIVE,0.9856489896774292
17,Là le ministre nous dit : On ne s'entendra pas sur le «sans délai».,NEGATIVE,0.9167748093605042
17,"Autrement dit, ça ne veut pas dire, «sans délai», ce n'est pas Genie, là, qui sort de la bouteille, là, c'est le temps de le faire, mais sans délai qui n'aurait pas été justifié.",NEGATIVE,0.9561597108840942
17,"Là vous allez me dire : «Sans délai», crime, il a pris trois jours.",NEGATIVE,0.9047172665596008
17,"«Sans délai», ça veut dire que dès que ça pouvait raisonnablement se faire, le temps, par exemple, de réunir le conseil de tutelle, c'était la fin de semaine, ils n'ont pas pu... ça a pris trois jours, c'est «sans délai».",NEGATIVE,0.9262517094612122
17,"Mais s'il s'est assis dessus pendant deux, trois jours, puis qu'il n'est pas capable de justifier...",NEGATIVE,0.9904717206954956
17,"Et si ça se fait à la satisfaction du demandeur, qui sommes-nous pour dire : Ça n'a pas d'allure, ça devrait aller plus vite?",NEGATIVE,0.9876569509506226
17,"Bien, non.",NEGATIVE,0.9864458441734314
17,Je pense que non.,NEGATIVE,0.9717312455177307
17,"Donc, c'est pour ça que, pour moi, le «sans délai», il est aveugle, il prive le demandeur de sa prérogative de déterminer ce qu'est un délai qu'il juge raisonnable.",NEGATIVE,0.9424986243247986
17,"Puis, à la limite, là, puis là j'extrapole, mais on pourrait même penser que le fameux «sans délai» pourrait faire en sorte que l'entreprise dise : Bien, écoute, moi, je suis mieux de refuser la demande que d'y accéder parce qu'au moins je sais que le temps que ça s'en va à CAI, ça me donne le temps de me préparer, puis je sais que la CAI va donner raison au demandeur, mais ça va me donner le temps de me préparer à répondre aux exigences de la CAI, alors que, là, si je dis oui, le «sans délai» fait en sorte que je me revire de bord, je ne suis pas prêt, je n'ai pas ce qu'il faut, puis... Ça fait que, pour moi, le «sans délai», non seulement il n'est pas utile, mais, sous cet angle-là, il peut même être pénalisant.",NEGATIVE,0.9960119724273682
17,"Il faut remettre dans l'équation que le citoyen qui le demande, là, lui, il voudrait que ça soit fait tout de suite, tout de suite, tout de suite, puis on est là pour l'aider.",POSITIVE,0.9433550238609314
17,"M. le Président, j'aimerais maintenant que vous reconnaissiez l'inspiration d'un homme d'action, d'un homme de compromis, le collègue de La Pinière qui pourrait en parler avec émotion.",POSITIVE,0.939340353012085
17,Il vient de dire que ça pouvait tenir la route.,NEGATIVE,0.9691388607025146
17,"Puis là il ne peut pas, là, c'est vraiment Me Miville-Deschênes ou quiconque dans son équipe, là.",NEGATIVE,0.9189215898513794
17,"Si vous ne le faites pas, sinon quoi?",NEGATIVE,0.9580882787704468
17,"Absolument, M. le Président.",POSITIVE,0.943800687789917
17,Ce n'est pas de ça que je vous parle.,NEGATIVE,0.9724087119102478
17,"Moi, je vous parle du délai après avoir rendu sa décision.",NEGATIVE,0.9412037134170532
17,Ça n'existe pas.,NEGATIVE,0.9498724937438965
17,Pas à ma connaissance.,NEGATIVE,0.9970867037773132
17,"Puis non seulement, M. le Président, elle est inexistante, on en parle puis on ne la codifie pas.",NEGATIVE,0.9681784510612488
17,"Là, on est dans les airs, là, on est au-delà des nuages et de la stratosphère.",POSITIVE,0.94293612241745
17,C'est trop loin.,NEGATIVE,0.9826250076293945
