Jour,Phrase,Position,Score
3,"Parfait, merci, Mme la secrétaire.",POSITIVE,0.9740381240844727
3,"En fait, je vous demande de m'excuser parce que je ne peux pas faire ça moi-même.",NEGATIVE,0.9453615546226501
3,"Parfait, merci.",POSITIVE,0.995118260383606
3,"Alors, oui, on pourrait dire : Oui, mais il en découle que...",NEGATIVE,0.9137529134750366
3,"Alors, écoutez, tu sais, je veux dire, les mots ont une vie au-delà du texte de loi, ont une compréhension.",POSITIVE,0.9593791365623474
3,"Puis ce qu'on écrit, ça doit être compris par tous les citoyens et citoyennes, doit être interprété.",POSITIVE,0.9385776519775391
3,"Ça apparaît à l'article 8 de la loi déjà existante d'accès aux documents, mais c'est une affirmation de principe très forte.",POSITIVE,0.9730004072189331
3,"Alors, si jamais il pouvait y avoir un moindre soupçon de doute sur le fait que, l'imputabilité, elle était souhaitée par le législateur, je veux, ici et maintenant, affirmer que c'est très clairement notre intention que, le plus haut responsable, il en est imputable.",POSITIVE,0.9102990627288818
3,"Effectivement, ce principe-là est très fort puis il est défini par la jurisprudence comme on a pu le constater et le voir.",POSITIVE,0.9343023300170898
3,Je n'ai rien à ajouter.,NEGATIVE,0.9087390303611755
3,"On va revirer ça de bord, parce que, des fois, on fait un «potluck», mais les recettes qu'on amène ne sont jamais aimées.",NEGATIVE,0.9461477994918823
3,C'est correct.,NEGATIVE,0.9439950585365295
3,"C'est tellement important de le dire que, dans certains cas, je crois que, si la loi que nous écrivons, réécrivons ensemble était bafouée, ça pourrait être un motif de destitution.",POSITIVE,0.9557408094406128
3,"Tu sais, je veux dire, il y a beaucoup de... mais ça fait que, là-dessus, je ne m'embarquerai pas sur ça.",NEGATIVE,0.9669598937034607
3,Le désavantage...,NEGATIVE,0.920548141002655
3,"C'est très clair, puis, sans présumer, M. le Président, je suis convaincu que, pour nos collègues de la deuxième et de la troisième opposition, cette volonté-là serait tout aussi claire, tout aussi claire.",POSITIVE,0.9589067101478577
3,Est-ce qu'on ne pourrait pas imaginer en rajouter une couche?,NEGATIVE,0.903509795665741
3,"C'est ça, le principe de cette annonce-là, de cette idée-là, qui est un concept quand même relativement nouveau, qui nous amène dans l'univers politique démocratique du XXIe siècle, qui découle... puis là je ne voyais absolument aucune allusion, là, aucune, mais qui découle de l'expérience collective que nous avons et de notre souhait, collectivement, d'assainir nos moeurs politiques.",POSITIVE,0.9189937710762024
3,"Donc, l'amendement est rejeté.",NEGATIVE,0.9292745590209961
3,"Non, on continue, parce qu'on a suspendu… Non?",NEGATIVE,0.9639662504196167
3,"O.K., parfait.",POSITIVE,0.9079214930534363
3,C'est beau.,POSITIVE,0.9617891907691956
3,"Là, je suis sur le temps de l'article 1?",NEGATIVE,0.9210110306739807
3,… 14 minutes?,NEGATIVE,0.9339500069618225
3,"Je vous avoue que, pour moi, ça a été une lecture aride et extra sec.",NEGATIVE,0.9873061180114746
3,"Moi, je crois beaucoup à ça.",POSITIVE,0.9732562899589539
3,"Si je crois fondamentalement à l'autonomie du Québec puis à la capacité du Québec à prendre ses décisions, ça ne veut pas dire qu'on ne participe pas de ce qui se passe sur la planète, là, je veux dire, bon, et donc il y a cette volonté-là de s'arrimer.",POSITIVE,0.9522464871406555
3,Je ne sais pas dans quelle mesure puis je ne sais pas selon quel échéancier le gouvernement fédéral va faire avancer sa loi.,NEGATIVE,0.9118702411651611
3,Je ne peux pas présumer de quand est-ce que ça va atterrir.,NEGATIVE,0.9004855155944824
3,"Donc, oui, on est sensibles et en collaboration.",POSITIVE,0.9021150469779968
3,"Ils nous ont carrément dit : Attendez même avant la mise en vigueur, puis ça serait peut-être ça, l'opportunité de la loi québécoise, de voir… Là, on a un «buffer», si vous permettez l'expression.",NEGATIVE,0.9226477146148682
3,Puis je pense qu'on vient d'avoir une discussion extrêmement rafraîchissante sur l'imputabilité qui venait avec la responsabilité.,POSITIVE,0.9705495238304138
3,"Moi, je ne suis pas à l'aise avec ça.",NEGATIVE,0.9924922585487366
3,Je ne suis pas à l'aise avec cette notion-là.,NEGATIVE,0.9900197982788086
3,...que le ministre n'a pas dormi de la nuit puisque la nuit ne lui a pas porté conseil.,NEGATIVE,0.958153486251831
3,"Bon, ça ne sera pas le cas et c'est malheureux.",NEGATIVE,0.9574224352836609
3,"Alors, je vais laisser le ministre pouvoir dormir confortablement ce soir.",NEGATIVE,0.9354182481765747
3,"Donc, le sous-amendement est rejeté.",NEGATIVE,0.9435011148452759
3,"Donc, l'amendement est rejeté.",NEGATIVE,0.9292745590209961
3,"Il n'a pas l'intention, jusqu'à preuve du contraire, d'en faire un.",NEGATIVE,0.9208815097808838
3,"Exact, je réitère que c'est une porte de sortie que nous laissons aux gouvernements présent et futurs de corriger ce qui pourrait découler d'une inégalité non prévisible ou non prévue par le législateur.",POSITIVE,0.9298987984657288
3,"D'accord, parfait.",POSITIVE,0.9331891536712646
3,"Moi, je ne vois pas comment...",NEGATIVE,0.980991542339325
3,Je ne vois pas comment...,NEGATIVE,0.9770599603652954
3,Puis là j'ai deux points.,NEGATIVE,0.9005433320999146
3,Les moins...,NEGATIVE,0.9097242951393127
3,Ça va être difficile de rédiger un tel règlement.,NEGATIVE,0.9265637397766113
3,"Ça fait qu'on n'a pas de précédent, «uncharted sea», premier élément.",NEGATIVE,0.9207728505134583
3,Je comprends que le critère de la taille de l'organisation et de son nombre d'employés peut être un critère séduisant de prime abord.,NEGATIVE,0.9542662501335144
3,"Moi, je pense que non.",NEGATIVE,0.9941906929016113
